,Offense Code,Last Parole Decision,Parole Review Status
73966,11990004,0,0
73969,12990002,0,0
73972,35990003,0,0
73974,50150004,1,0
73977,23990208,1,0
73978,22990002,0,0
73979,11990004,0,0
73980,13990043,0,0
73981,12990002,0,0
73984,35990002,1,0
73987,52030024,0,0
73988,70990140,1,0
73989,11990001,0,0
73991,12990002,0,0
73992,12990002,0,0
73993,12990002,0,0
73994,35990003,0,0
73996,12990002,0,0
73998,12990002,1,0
74002,35990014,0,1
74005,13150005,1,0
74006,52120009,0,0
74007,13990078,1,0
74008,13150004,0,0
74009,48010019,0,1
74010,35990003,0,0
74011,22990002,0,1
74012,13990075,0,0
74013,13150005,0,1
74015,73990677,1,0
74016,35990014,0,1
74017,54040033,0,0
74018,9990019,0,1
74019,52120009,1,0
74020,13150007,0,1
74021,11990004,0,0
74025,50990041,0,0
74028,13150004,0,1
74030,73991004,0,0
74032,13990075,0,0
74033,36990009,0,0
74034,13990075,0,1
74037,36990013,1,0
74039,35990015,1,0
74040,13150005,0,0
74044,12990002,0,0
74047,52030022,0,0
74048,11990004,1,0
74049,13150005,0,0
74050,37040009,0,0
74053,35990003,0,0
74055,13990075,0,0
74057,11990001,0,0
74058,35990002,0,0
74059,20990001,0,0
74060,12990002,0,1
74061,48010020,0,1
74062,13150011,0,0
74064,54010005,1,0
74065,48010020,0,0
74067,13150004,0,1
74068,35990003,1,0
74070,12990001,0,0
74071,26040042,0,1
74074,23990198,0,0
74079,35990016,1,0
74080,52120009,0,0
74081,11990004,0,0
74086,52120009,0,0
74087,52030024,0,0
74089,12990001,0,0
74090,36010001,0,0
74095,9990017,0,0
74096,73990677,0,0
74098,35990015,1,0
74100,13990075,0,0
74101,12990002,1,0
74106,12990002,0,1
74107,22990007,0,0
74108,35990015,1,0
74109,13150005,0,0
74110,54040033,0,0
74112,54040011,1,0
74113,22990007,0,0
74115,73991005,0,0
74116,23990194,0,0
74118,11990003,0,0
74120,22990002,0,0
74121,13990083,0,1
74123,12990002,0,0
74125,35990003,0,0
74126,36990007,1,0
74127,13150011,0,0
74128,13150004,0,0
74129,12990002,0,0
74130,35990016,0,0
74131,36990007,1,0
74133,13990082,1,0
74137,35990015,0,1
74138,35990156,1,0
74141,11990004,1,0
74142,9990001,0,0
74143,35990003,0,0
74144,13990075,0,1
74145,13150005,0,1
74146,23990011,1,0
74148,22990002,0,0
74149,35990003,0,1
74150,35990003,1,0
74152,52120009,0,0
74153,12990002,0,1
74155,13990041,0,1
74158,35990003,0,1
74159,9990019,0,0
74160,13150004,0,0
74161,54040011,1,0
74162,11990004,0,0
74163,13150004,0,0
74165,36990019,0,1
74168,54040011,1,0
74170,12990002,0,0
74171,9990019,0,0
74173,52120009,0,0
74175,52130005,0,0
74178,54040032,0,0
74179,54040011,1,0
74180,13990025,0,0
74181,13990075,0,0
74183,12990001,0,0
74185,11990002,0,0
74186,58990002,0,0
74187,10990004,0,0
74190,11990004,0,0
74191,35990003,0,0
74192,11990004,0,0
74195,11990004,0,0
74197,35990003,0,1
74201,25890002,0,0
74203,73991005,0,1
74204,13150005,0,0
74205,13990076,0,1
74206,48010020,0,0
74208,48010020,0,0
74211,9990019,0,0
74213,52120009,1,0
74217,12990002,0,0
74220,35990003,1,0
74225,52030024,0,1
74226,11990004,0,0
74227,35990003,0,0
74229,13150005,1,0
74231,12990002,0,0
74236,52120009,0,1
74239,48010020,0,1
74242,11990004,0,0
74243,54040011,0,0
74246,11990001,0,0
74247,52030024,0,0
74250,54040011,0,0
74251,11990004,1,0
74252,54040011,0,0
74253,13990075,0,0
74255,13990026,0,0
74256,48010020,0,0
74257,13150005,0,0
74258,13150011,0,0
74259,22990003,1,0
74261,13990076,0,1
74262,12990001,1,0
74264,48010020,0,1
74265,11990004,0,0
74274,12990001,1,0
74275,35990016,0,0
74276,52030024,0,1
74278,48010020,0,1
74279,12990001,0,0
74280,12990002,0,0
74282,10990004,0,0
74284,35990003,0,1
74286,52030024,1,0
74287,12990002,1,0
74288,13990043,0,1
74289,11990001,0,0
74290,35990003,1,0
74291,22990001,0,1
74292,54040011,0,1
74293,35990003,0,0
74296,11990003,0,0
74297,13150004,0,0
74299,11990002,1,0
74302,12990002,0,0
74303,35990003,0,0
74305,12990002,0,0
74308,35990003,1,0
74312,23990196,0,1
74313,13990063,0,1
74316,48010020,0,0
74317,48040003,1,0
74319,35990003,0,0
74320,35990003,1,0
74324,24110003,0,0
74325,35990016,1,0
74326,11990003,0,0
74327,11990004,0,0
74331,12990001,1,0
74332,22990002,1,0
74336,22990003,0,0
74337,22990002,0,0
74339,38990029,0,0
74341,13990063,0,0
74342,10990001,0,1
74345,11990002,0,0
74346,10990004,0,0
74348,12990002,0,0
74349,35990003,0,0
74350,13150005,0,0
74352,22990001,0,1
74353,35990015,1,0
74356,48010020,0,0
74358,11990001,0,1
74361,13990075,0,0
74363,12990002,0,0
74368,13150004,0,0
74369,12990001,0,0
74370,23990196,0,0
74371,35990003,0,0
74373,13150005,0,0
74375,73990677,1,0
74376,12990002,0,1
74377,12990002,0,0
74378,36990009,1,0
74381,25890002,0,0
74383,12990001,0,0
74389,11990003,0,0
74392,12990002,0,0
74393,36010001,1,0
74395,13990076,0,0
74396,35990003,0,1
74399,12990002,0,0
74400,35990016,0,0
74401,35990015,0,1
74403,13150005,0,0
74406,12990002,1,0
74407,13150005,0,0
74408,37040009,0,0
74409,12990002,0,0
74411,48010020,0,0
74412,13150005,0,1
74415,73990677,0,0
74416,13150005,0,0
74417,12990002,1,0
74419,35990003,1,0
74425,35990018,0,0
74427,9990019,0,0
74428,64080002,0,1
74429,22990007,0,0
74430,50150004,0,1
74431,13990082,1,0
74432,23990194,0,1
74434,52030024,0,0
74437,13150004,0,0
74439,40040007,0,0
74441,13150004,0,0
74444,12990002,0,0
74446,73991003,0,0
74449,35990015,0,0
74450,35990003,0,0
74451,52030024,0,0
74452,13990042,0,0
74454,36010001,0,0
74455,13990076,0,0
74457,12990002,0,0
74458,48010020,0,1
74462,52030024,0,1
74464,22990002,0,0
74465,13150005,0,1
74466,35990003,0,1
74469,12990002,0,0
74470,12990001,0,0
74471,35990015,0,1
74472,35990003,0,0
74473,52030024,0,0
74476,35990015,1,0
74477,13150005,0,0
74478,35990127,1,0
74482,12990001,0,0
74488,35990008,0,0
74490,54040011,1,0
74493,35990003,0,0
74494,54040011,1,0
74497,13990043,1,0
74499,13990076,0,0
74503,13990075,0,1
74505,12990002,0,0
74507,22990002,1,0
74508,48010020,0,1
74509,13150004,0,0
74511,11990003,0,0
74512,12990002,0,0
74513,26040044,0,0
74515,13150005,1,0
74516,13990075,0,0
74518,12990002,1,0
74519,12990002,0,0
74520,11990004,0,0
74521,22990002,0,0
74522,12990001,0,0
74526,11990003,0,0
74528,35990002,0,0
74530,35990016,0,1
74531,12990002,0,0
74536,48010020,0,1
74537,12990001,0,1
74539,12990001,0,1
74540,13990076,0,0
74543,11990002,0,0
74545,35990003,0,0
74547,52030024,1,0
74551,12990001,0,0
74552,12990002,1,0
74553,73991003,0,0
74554,40040007,0,0
74558,22990001,0,0
74560,11990004,0,0
74561,12990001,0,0
74567,52030024,1,0
74570,11990001,1,0
74571,54040011,1,0
74573,11990004,0,1
74574,13150005,0,0
74575,35990003,0,0
74577,9990019,0,0
74580,35990020,1,0
74583,12990002,0,0
74584,35990003,0,0
74585,35990003,0,0
74586,35990020,1,0
74588,11990001,0,1
74589,35990015,1,0
74591,35990008,0,0
74593,73991005,0,0
74594,12990001,1,0
74598,54040011,1,0
74600,13990078,1,0
74601,12990002,1,0
74603,13150004,0,0
74604,35990003,0,0
74605,48010020,0,0
74607,11990003,0,0
74609,12990002,1,0
74610,48010020,0,0
74615,13150004,0,0
74618,22990002,0,0
74619,13150005,1,0
74622,35990016,0,0
74624,22990003,0,0
74627,20990004,0,0
74628,22990002,0,1
74629,73990677,0,0
74632,35990016,1,0
74633,48010020,0,1
74634,11990004,0,0
74635,13990059,1,0
74636,52120009,0,1
74637,24110003,0,0
74639,35990015,1,0
74640,12990002,0,0
74641,48010020,1,0
74643,54040032,0,1
74644,12990001,0,0
74648,13150004,1,0
74650,26040044,0,1
74652,35990003,0,0
74655,54040033,0,1
74656,11990004,0,0
74658,12990002,1,0
74660,13990076,0,1
74662,11990004,0,0
74663,52030024,0,0
74667,12990002,1,0
74670,73990677,1,0
74671,52120009,0,0
74674,13150005,0,0
74675,13990025,0,1
74676,11990004,1,0
74678,35990003,0,0
74679,54010008,0,1
74684,11990004,0,0
74686,11990003,0,0
74690,35990014,0,0
74691,13150004,0,0
74693,26040042,0,0
74697,12990002,0,0
74698,35990003,0,0
74699,35990002,1,0
74705,13990075,1,0
74707,35990016,0,0
74708,35990003,0,1
74710,23990013,0,0
74711,26040043,0,1
74712,12990001,0,0
74713,13990075,0,0
74717,13150005,0,1
74719,9990019,1,0
74721,35990003,0,0
74722,35990015,1,0
74728,11990004,1,0
74730,11990004,0,0
74732,35990018,0,0
74733,23990196,0,0
74737,11990003,0,0
74740,12990001,1,0
74741,35990002,0,0
74747,11990002,0,0
74749,9990019,0,0
74750,54010008,0,0
74752,11990004,0,0
74757,9990019,0,0
74758,13990075,0,0
74759,11990002,1,0
74761,54040011,1,0
74763,12990002,0,0
74764,9990019,1,0
74768,13150005,0,0
74769,13990076,0,0
74773,13150005,0,0
74775,9990019,0,0
74778,48010020,0,0
74779,13150005,0,1
74780,11990004,0,0
74782,48010019,0,0
74783,9990019,0,0
74784,13150007,0,0
74785,11990004,0,0
74786,12990001,0,0
74787,35990021,0,0
74788,13150005,0,0
74790,13150007,0,0
74792,35990015,0,1
74794,13990078,0,1
74797,35990003,1,0
74798,12990002,0,0
74803,12990002,0,0
74805,13150005,0,0
74806,12990002,0,0
74809,13150005,0,0
74814,9990019,0,0
74815,22990002,0,0
74823,13990075,0,0
74824,36990008,0,1
74829,22990003,1,0
74830,12990002,0,1
74831,52030024,0,0
74833,13990083,0,0
74834,35990020,0,1
74837,13990082,0,0
74838,12990001,0,0
74840,36010001,1,0
74842,13150005,0,0
74843,22990002,0,0
74844,11990004,1,0
74845,35990010,1,0
74846,12990002,0,0
74850,9990017,0,0
74851,12990002,0,1
74852,22990002,0,1
74855,54040011,1,0
74856,35990209,0,0
74858,52030024,0,0
74859,12990002,0,0
74860,48010019,0,0
74861,35990014,0,0
74865,36010001,1,0
74867,9990019,1,0
74869,22990002,0,0
74871,24110003,0,0
74872,12990001,1,0
74877,35990016,1,0
74879,13990063,0,0
74880,12990002,1,0
74883,35990016,0,1
74884,35990016,0,1
74889,12990002,0,0
74890,35990015,0,0
74892,11990003,0,0
74894,35990003,0,0
74895,35990015,0,1
74896,13150005,0,0
74900,12990002,0,0
74901,26040046,0,0
74902,11990002,0,0
74903,13990063,0,0
74904,35990003,0,0
74905,11990006,0,0
74908,35990015,0,1
74909,13150005,0,0
74911,22990002,0,1
74913,36010005,1,0
74914,64080002,0,0
74916,35990015,0,1
74917,52030024,0,0
74920,13990042,0,1
74922,13150004,1,0
74926,13990075,0,0
74928,35990016,0,0
74929,35990005,0,0
74930,22990002,1,0
74932,13990076,1,0
74933,13150005,0,0
74935,9990019,0,0
74937,13990076,0,0
74939,35990003,0,0
74941,13150005,0,0
74942,13990083,0,0
74947,35990016,0,0
74952,13150005,0,0
74954,13990063,0,0
74955,35620011,0,0
74956,48010020,0,0
74958,11990004,0,0
74959,11990002,1,0
74960,35990003,0,0
74961,11990003,0,0
74962,52120009,0,1
74963,12990001,0,0
74965,9990019,0,0
74966,12990002,0,1
74968,12990002,0,0
74971,11990001,0,0
74972,20990001,0,0
74975,35990016,0,1
74979,35990016,1,0
74981,35990015,0,1
74982,52030024,1,0
74983,35990016,1,0
74985,13160017,0,0
74986,35990016,0,0
74987,35990016,0,1
74989,22990002,0,0
74991,12990002,0,0
74993,54010008,0,1
74994,9990019,0,0
74995,11990004,1,0
74996,12990001,0,0
74997,13150005,0,0
74998,12990002,0,0
75000,22990002,0,0
75001,9990019,0,0
75002,13990075,0,0
75005,12990002,0,0
75007,35990015,0,0
75008,12990002,0,0
75009,12990002,1,0
75012,22990003,0,0
75013,12990001,0,0
75014,11990004,0,0
75015,12990002,0,0
75016,13150005,0,0
75017,54040011,0,0
75021,12990002,0,0
75025,11990003,1,0
75028,13150004,0,0
75029,12990002,0,0
75031,12990001,0,0
75033,13150005,0,0
75034,9150000,0,0
75036,22990002,1,0
75037,35990015,1,0
75040,12990002,0,0
75042,52030024,0,0
75044,13150005,0,0
75046,35990016,1,0
75048,13150004,0,0
75051,36010001,0,0
75052,13990076,1,0
75053,13150004,0,0
75061,12990001,0,0
75062,35990016,0,0
75063,36010001,0,0
75064,54040011,1,0
75065,11990001,0,0
75066,38990029,0,0
75067,35990005,0,1
75069,13150005,0,0
75073,13160017,0,1
75079,12990001,0,0
75081,22990002,0,0
75084,12990002,0,0
75085,24110003,0,1
75087,11990001,0,0
75088,9990017,0,0
75091,22990002,0,0
75093,35990015,0,1
75094,12990002,0,0
75095,11990004,1,0
75096,35990015,1,0
75098,13990063,0,0
75099,52170002,0,1
75101,73990677,1,0
75103,13990075,0,1
75104,12990002,0,0
75106,22990007,0,0
75108,13990042,0,0
75111,12990002,1,0
75112,52030024,1,0
75115,22990002,0,0
75120,35990003,0,1
75121,35990021,1,0
75122,10990004,1,0
75124,52030024,0,0
75129,13990041,0,0
75130,35990003,0,0
75133,12990001,0,1
75134,35990016,0,0
75137,35990003,1,0
75139,54040011,0,0
75141,35990003,0,0
75142,35990156,0,0
75146,35990016,0,0
75152,13150005,0,0
75153,12990002,0,0
75154,12990002,0,0
75157,52030013,0,1
75158,48010020,0,1
75160,12990002,0,0
75163,54040011,0,1
75167,12990002,0,0
75168,24110003,0,0
75170,35990003,1,0
75171,35990003,0,0
75174,48010020,0,0
75177,12990002,0,0
75178,37050004,1,0
75180,35990014,0,1
75181,11990004,0,0
75182,36010001,0,0
75183,12990001,0,0
75184,35990003,0,1
75186,12990002,0,1
75188,35990016,0,0
75190,36010001,0,0
75191,37040009,0,0
75192,13150005,0,0
75197,12990001,0,1
75200,22990002,0,1
75202,36990007,0,0
75203,48010020,0,0
75204,12990002,0,1
75206,9990019,0,0
75210,52030024,0,0
75212,35990015,0,0
75213,48010020,0,0
75216,13150004,0,0
75217,22990002,0,0
75219,22990002,0,0
75221,35990015,0,0
75222,35990015,0,1
75224,9990019,0,0
75225,54040011,0,1
75226,54040032,0,0
75231,12990002,0,1
75232,13990075,0,1
75233,12990002,0,0
75235,35990003,0,0
75236,35990015,0,1
75238,35990003,0,0
75239,13150004,0,0
75241,52030024,0,0
75243,35990015,0,0
75244,25890002,0,1
75248,13150005,0,0
75250,12990002,0,0
75252,48010020,0,1
75254,48010020,0,0
75259,50150004,0,1
75263,12990002,0,0
75265,22990003,0,1
75266,12990001,0,0
75267,35990002,0,0
75270,20990005,0,0
75271,13990083,0,0
75272,23990013,0,0
75274,23990202,0,0
75275,48010020,0,0
75276,12990002,0,1
75277,35990015,0,0
75278,9990019,0,0
75280,35990003,0,0
75284,35990016,0,1
75286,12990002,1,0
75288,48010020,0,0
75290,35990009,0,0
75294,12990002,0,0
75296,35990003,0,0
75297,35990156,0,0
75298,13150005,0,0
75300,13990075,0,0
75301,11990002,0,0
75303,13990075,0,1
75304,22990002,0,0
75305,22990002,0,0
75307,13990042,0,0
75308,35990003,0,1
75309,12990002,0,0
75310,54040011,1,0
75311,12990002,0,0
75312,52030024,1,0
75314,52130005,0,0
75316,73990630,0,0
75317,35990004,0,0
75318,11990001,0,0
75319,13990041,0,0
75322,50990041,0,0
75324,52030024,0,0
75327,52030024,0,0
75329,13990043,0,0
75331,25890020,1,0
75332,48010020,0,1
75333,35990016,0,0
75334,48010020,0,0
75336,48040003,1,0
75337,13150005,0,0
75339,13990043,0,0
75340,13990076,0,0
75341,13990041,0,0
75344,12990002,0,0
75347,35990003,0,0
75349,12990002,0,0
75350,12990002,0,0
75352,13150004,1,0
75353,13150011,0,0
75356,11990004,0,0
75357,13990076,0,1
75363,22990002,0,0
75365,35990015,0,0
75369,35990003,0,0
75370,12990002,0,0
75371,35990016,0,0
75372,35990003,0,0
75373,13150004,1,0
75377,13990076,0,0
75379,11990003,1,0
75382,35990016,0,0
75385,9990017,0,1
75386,35990003,0,1
75387,36010001,1,0
75388,13990041,0,0
75395,49990002,0,0
75397,35990003,0,0
75398,11990004,0,0
75403,11990004,0,0
75406,13990063,0,0
75413,35990003,0,0
75414,22990002,0,0
75421,12990001,0,1
75424,9990017,0,1
75426,54040011,0,1
75429,35990015,0,0
75430,35990055,1,0
75431,52120009,1,0
75432,13990075,0,0
75435,40020017,0,0
75436,22990002,1,0
75437,12990001,1,0
75438,12990002,1,0
75439,12990001,1,0
75442,54040011,0,0
75444,50160005,0,0
75447,13150007,0,0
75449,73991005,0,0
75454,12990002,1,0
75456,11990003,1,0
75458,12990002,0,0
75460,22990002,0,0
75464,13150005,1,0
75465,13160014,0,0
75466,13150005,0,0
75467,13990042,0,0
75468,54040033,0,0
75469,13150005,0,0
75472,38060001,0,0
75474,12990002,1,0
75475,13150005,0,0
75478,12990002,0,0
75479,13150005,1,0
75480,13150005,0,0
75481,12990002,0,0
75482,13990043,0,0
75490,13150005,1,0
75495,13990075,0,1
75496,11990016,1,0
75497,54040011,1,0
75500,11990004,0,0
75501,35990002,0,1
75505,13990075,0,0
75507,48010019,0,0
75510,13150011,0,0
75512,12990002,0,0
75513,12990002,0,0
75514,12990002,0,0
75515,12990002,0,0
75516,50150004,0,1
75517,12990002,0,1
75518,50030002,0,0
75519,11990001,0,0
75524,48010019,0,0
75526,12990001,0,1
75527,24110003,0,0
75530,35990002,1,0
75532,22990002,0,1
75533,10990001,0,0
75534,12990001,0,0
75535,35990003,0,0
75536,12990001,0,0
75537,13150005,0,0
75540,12990002,0,0
75547,9990019,0,0
75552,48010020,1,0
75554,13150005,0,1
75557,12990002,0,0
75565,12990002,0,0
75566,13990076,0,0
75569,22990002,0,0
75571,35990015,0,0
75572,36990008,0,0
75573,12990001,0,0
75574,13150005,0,0
75576,48010019,0,0
75578,22990002,0,0
75580,12990001,0,0
75581,12990001,0,0
75582,35990008,0,1
75587,12990001,1,0
75594,11990004,0,0
75595,73990677,0,0
75597,22990002,0,1
75600,22990002,0,1
75601,12990002,0,0
75602,13990076,0,0
75603,12990002,0,1
75604,12990002,0,0
75606,12990002,0,0
75608,12990002,0,0
75609,36990009,0,0
75613,35990015,0,0
75616,11990004,0,0
75617,11990004,0,0
75618,13990026,0,0
75619,12990002,1,0
75620,9990019,0,0
75621,9990019,0,0
75623,35990003,0,0
75624,12990002,0,0
75628,12990002,1,0
75629,20990005,0,1
75630,11990004,0,0
75631,22990002,0,1
75632,9990019,0,0
75633,13990082,0,0
75635,48040003,1,0
75636,48010020,1,0
75637,13160017,1,0
75638,9990021,0,1
75639,35990016,0,0
75640,11990004,0,1
75641,13990076,0,1
75644,13990041,0,0
75645,35990159,0,0
75646,35990003,0,1
75647,13150005,0,0
75648,54040011,1,0
75650,12990001,0,0
75654,35990016,0,0
75655,13150005,0,0
75657,36990008,1,0
75660,13150005,0,0
75661,13150005,0,0
75663,22990002,0,0
75665,48040003,0,0
75666,35990008,1,0
75667,73990677,0,0
75668,48010020,0,0
75669,35990016,0,0
75671,10990004,0,0
75672,11990006,0,0
75674,54040033,1,0
75679,13150005,0,0
75680,35990003,0,1
75681,12990002,0,0
75683,12990002,0,0
75685,35990016,0,1
75686,35990003,0,0
75688,13150005,0,0
75690,13990063,0,1
75691,48010020,0,0
75692,11990004,0,0
75693,9990019,0,0
75694,22990002,0,1
75696,12990002,0,0
75697,52030024,0,1
75698,52030024,0,0
75699,35990003,0,0
75700,36990009,0,1
75702,13150005,0,0
75703,48010020,0,1
75705,12990002,0,0
75708,12990002,0,0
75709,35990016,1,0
75711,11990002,0,0
75712,40040007,0,0
75713,13150011,0,1
75717,35990015,0,0
75723,54040011,0,1
75725,12990001,0,0
75726,13990082,0,0
75727,11990004,1,0
75730,13150005,0,0
75731,13150007,0,1
75732,9990019,0,0
75733,22990002,1,0
75737,9990019,0,0
75741,11990003,0,0
75743,12990002,0,1
75744,9990019,1,0
75747,13150009,0,0
75752,35990016,0,1
75753,52030013,0,0
75757,13150005,0,0
75758,13150004,0,1
75760,12990002,0,0
75761,12990001,0,0
75762,12990002,0,1
75765,13150004,0,0
75767,35990016,0,0
75771,35990015,1,0
75772,36990007,1,0
75776,52030024,0,0
75777,26040042,0,0
75778,13150005,0,0
75779,48010020,0,0
75781,13990043,0,1
75782,13990041,0,0
75783,12990002,0,0
75785,22990003,0,0
75788,12990002,0,1
75791,13160014,0,0
75792,52030024,1,0
75794,35990003,0,1
75795,11990004,1,0
75796,13990041,0,0
75798,12990001,0,1
75799,13990075,0,0
75800,35990003,0,1
75803,35990016,1,0
75805,13990025,0,0
75807,12990002,0,0
75808,35990003,0,0
75811,54040011,1,0
75812,13150005,0,1
75813,13150005,0,0
75814,13150011,0,0
75815,10990004,0,0
75816,35990003,0,1
75817,20990005,0,0
75818,11990004,0,0
75821,73990677,0,1
75822,11990004,0,0
75824,12990001,0,0
75825,12990002,0,0
75827,13150011,0,0
75829,22990002,1,0
75830,54010008,0,0
75831,35990021,0,0
75834,26040044,0,0
75835,48010020,1,0
75836,13990075,0,0
75837,48010020,0,0
75839,12990001,1,0
75843,35990016,0,0
75845,13990075,1,0
75853,13990082,0,0
75854,35990003,1,0
75855,13990076,0,0
75858,23990198,0,0
75860,35990003,1,0
75861,23990202,0,0
75862,9990019,0,1
75864,26040042,0,0
75865,35990003,1,0
75866,13150009,0,0
75867,52120009,0,1
75868,35990008,0,0
75871,37040009,0,0
75872,70990135,0,0
75873,12990002,0,1
75875,12990002,0,1
75877,49990002,0,1
75880,22990002,1,0
75881,35990003,0,0
75884,64080002,0,1
75885,20990005,0,0
75886,13150004,0,1
75887,11990003,0,0
75888,23990198,0,0
75893,26990171,0,0
75898,11990004,0,0
75900,22990002,0,0
75901,35990015,1,0
75902,35990003,0,0
75903,48010020,1,0
75904,13150011,0,0
75906,35990016,0,0
75912,54040011,0,0
75914,22990002,0,0
75915,35990016,1,0
75917,12990002,0,0
75918,35990002,0,0
75921,12990002,0,0
75923,12990001,0,0
75926,11990003,0,0
75927,13990076,0,1
75928,24110003,0,0
75929,22990008,1,0
75932,52120009,0,0
75933,12990002,0,0
75935,50990041,1,0
75937,35990015,1,0
75941,12990002,0,1
75942,35990015,0,1
75944,35990016,0,0
75946,13150004,0,0
75951,50150004,0,1
75952,35990016,0,0
75953,13990076,0,0
75956,23990198,0,0
75958,9990019,0,0
75959,35990014,1,0
75961,22990001,0,1
75963,36010001,0,0
75964,22990003,0,0
75968,35990003,0,0
75969,12990002,0,0
75971,9990019,0,0
75972,35990005,0,0
75973,35990003,1,0
75974,13990075,0,0
75975,73990677,0,0
75976,11990004,0,0
75977,35990003,1,0
75981,12990002,0,0
75984,35990016,0,0
75985,11990004,1,0
75987,52030024,0,1
75990,36990013,0,1
75991,12990002,0,0
75992,22990003,0,0
75993,12990001,0,0
75996,11990004,0,0
75997,35990003,0,0
75998,11990003,0,0
76000,54040011,1,0
76002,11990004,0,0
76003,13990041,0,0
76004,40040008,0,0
76005,10990004,0,0
76008,12990002,0,0
76009,13990075,0,1
76010,12990002,0,0
76012,54040011,1,0
76013,11990004,1,0
76014,35990003,0,0
76018,35990015,1,0
76019,12990002,1,0
76020,13150005,0,0
76022,9990022,0,0
76023,54040011,0,0
76025,12990002,0,1
76026,11990004,0,1
76029,52030024,0,1
76031,73991005,0,0
76033,35990003,0,1
76034,12990002,1,0
76035,73990677,0,0
76036,23990198,0,0
76037,23990198,0,0
76039,12990001,0,0
76040,23990194,0,0
76042,12990002,0,0
76043,52120009,0,0
76047,12990002,1,0
76048,35990016,0,0
76049,50990041,0,0
76050,12990002,0,0
76052,11990002,0,0
76056,12990001,0,0
76057,13990041,0,0
76058,12990002,0,0
76060,35990002,0,0
76064,35990015,1,0
76065,12990002,1,0
76067,10990001,0,0
76071,11990004,1,0
76072,36010001,0,0
76074,13150005,0,1
